user_id,anchor_news_id,news_id,rank,method,lambda
U3310,N52850,N2645,8,hybrid_mmr,0.7
U3310,N52850,N61665,9,hybrid_mmr,0.7
U3310,N52850,N11362,10,hybrid_mmr,0.7
U83252,N436,N10657,1,hybrid_mmr,0.7
U83252,N436,N62247,2,hybrid_mmr,0.7
U83252,N436,N52850,3,hybrid_mmr,0.7
U83252,N436,N18868,4,hybrid_mmr,0.7
U83252,N436,N11289,5,hybrid_mmr,0.7
U83252,N436,N61428,6,hybrid_mmr,0.7
U83252,N436,N9846,7,hybrid_mmr,0.7
U83252,N436,N21843,8,hybrid_mmr,0.7
U79501,N52850,N46501,1,hybrid_mmr,0.7
U79501,N52850,N10541,2,hybrid_mmr,0.7
U79501,N52850,N29696,3,hybrid_mmr,0.7
U79501,N52850,N11362,4,hybrid_mmr,0.7
U79501,N52850,N21168,5,hybrid_mmr,0.7
U79501,N52850,N47205,6,hybrid_mmr,0.7
U79501,N52850,N34568,7,hybrid_mmr,0.7
U79501,N52850,N57029,8,hybrid_mmr,0.7
U79501,N52850,N22140,9,hybrid_mmr,0.7
U79501,N52850,N16950,10,hybrid_mmr,0.7
U40872,N13347,N26063,1,hybrid_mmr,0.7
U40872,N13347,N3487,2,hybrid_mmr,0.7
U40872,N13347,N31289,3,hybrid_mmr,0.7
U40872,N13347,N1166,4,hybrid_mmr,0.7
U40872,N13347,N55207,5,hybrid_mmr,0.7
U40872,N13347,N54253,6,hybrid_mmr,0.7
U40872,N13347,N25556,7,hybrid_mmr,0.7
U40872,N13347,N63559,8,hybrid_mmr,0.7
U40872,N13347,N7434,9,hybrid_mmr,0.7
U40872,N13347,N16606,10,hybrid_mmr,0.7
U40872,N31289,N43208,1,hybrid_mmr,0.7
U40872,N31289,N21216,2,hybrid_mmr,0.7
U40872,N31289,N12769,3,hybrid_mmr,0.7
U40872,N31289,N59663,4,hybrid_mmr,0.7
U40872,N31289,N45612,5,hybrid_mmr,0.7
U40872,N31289,N21312,6,hybrid_mmr,0.7
U40872,N31289,N13347,7,hybrid_mmr,0.7
U40872,N31289,N19685,8,hybrid_mmr,0.7
U40872,N31289,N53687,9,hybrid_mmr,0.7
U40872,N31289,N61969,10,hybrid_mmr,0.7
U33111,N61969,N34568,1,hybrid_mmr,0.7
U33111,N61969,N58133,2,hybrid_mmr,0.7
U33111,N61969,N4107,3,hybrid_mmr,0.7
U33111,N61969,N20834,4,hybrid_mmr,0.7
U33111,N61969,N59931,5,hybrid_mmr,0.7
U33111,N61969,N33803,6,hybrid_mmr,0.7
U33111,N61969,N38468,7,hybrid_mmr,0.7
U33111,N61969,N15210,8,hybrid_mmr,0.7
U33111,N61969,N17463,9,hybrid_mmr,0.7
U33111,N61969,N56825,10,hybrid_mmr,0.7
U68997,N59543,N11681,1,hybrid_mmr,0.7
U68997,N59543,N4905,2,hybrid_mmr,0.7
U68997,N59543,N24017,3,hybrid_mmr,0.7
U68997,N59543,N48049,4,hybrid_mmr,0.7
U68997,N59543,N49973,5,hybrid_mmr,0.7
U68997,N59543,N26063,6,hybrid_mmr,0.7
U68997,N59543,N11041,7,hybrid_mmr,0.7
U68997,N59543,N26305,8,hybrid_mmr,0.7
U68997,N59543,N56458,9,hybrid_mmr,0.7
U68997,N59543,N47195,10,hybrid_mmr,0.7
U50377,N27738,N43123,1,hybrid_mmr,0.7
U50377,N27738,N26063,2,hybrid_mmr,0.7
U50377,N27738,N44058,3,hybrid_mmr,0.7
U50377,N27738,N33803,4,hybrid_mmr,0.7
U50377,N27738,N26305,5,hybrid_mmr,0.7
U50377,N27738,N19110,6,hybrid_mmr,0.7
U50377,N27738,N23284,7,hybrid_mmr,0.7
U50377,N27738,N63781,8,hybrid_mmr,0.7
U50377,N27738,N50773,9,hybrid_mmr,0.7
U50377,N27738,N48183,10,hybrid_mmr,0.7
U30732,N52850,N46501,1,hybrid_mmr,0.7
U30732,N52850,N43085,2,hybrid_mmr,0.7
U30732,N52850,N38236,3,hybrid_mmr,0.7
U30732,N52850,N47205,4,hybrid_mmr,0.7
U30732,N52850,N30370,5,hybrid_mmr,0.7
U30732,N52850,N62397,6,hybrid_mmr,0.7
U30732,N52850,N34568,7,hybrid_mmr,0.7
U30732,N52850,N10541,8,hybrid_mmr,0.7
U30732,N52850,N27659,9,hybrid_mmr,0.7
U30732,N52850,N40871,10,hybrid_mmr,0.7
U85450,N33297,N11362,1,hybrid_mmr,0.7
U85450,N33297,N19685,2,hybrid_mmr,0.7
U85450,N33297,N62397,3,hybrid_mmr,0.7
U85450,N33297,N26063,4,hybrid_mmr,0.7
U85450,N33297,N52469,5,hybrid_mmr,0.7
U85450,N33297,N22448,6,hybrid_mmr,0.7
U85450,N33297,N45612,7,hybrid_mmr,0.7
U85450,N33297,N42703,8,hybrid_mmr,0.7
U85450,N33297,N38019,9,hybrid_mmr,0.7
U85450,N33297,N57218,10,hybrid_mmr,0.7
U85450,N47195,N33297,1,hybrid_mmr,0.7
U85450,N47195,N47413,2,hybrid_mmr,0.7
U85450,N47195,N13415,3,hybrid_mmr,0.7
U85450,N47195,N3431,4,hybrid_mmr,0.7
U85450,N47195,N11332,5,hybrid_mmr,0.7
U85450,N47195,N36599,6,hybrid_mmr,0.7
U85450,N47195,N19685,7,hybrid_mmr,0.7
U85450,N47195,N31518,8,hybrid_mmr,0.7
U85450,N47195,N60035,9,hybrid_mmr,0.7
U85450,N47195,N26063,10,hybrid_mmr,0.7
U37423,N56458,N26063,1,hybrid_mmr,0.7
U37423,N56458,N63260,2,hybrid_mmr,0.7
U37423,N56458,N22834,3,hybrid_mmr,0.7
U37423,N56458,N19743,4,hybrid_mmr,0.7
U37423,N56458,N54253,5,hybrid_mmr,0.7
U37423,N56458,N34842,6,hybrid_mmr,0.7
U37423,N56458,N25556,7,hybrid_mmr,0.7
U37423,N56458,N1484,8,hybrid_mmr,0.7
U37423,N56458,N22387,9,hybrid_mmr,0.7
U37423,N56458,N310,10,hybrid_mmr,0.7
U40811,N27738,N3487,1,hybrid_mmr,0.7
U40811,N27738,N3283,2,hybrid_mmr,0.7
U40811,N27738,N43123,3,hybrid_mmr,0.7
U40811,N27738,N13017,4,hybrid_mmr,0.7
U40811,N27738,N26579,5,hybrid_mmr,0.7
U40811,N27738,N33803,6,hybrid_mmr,0.7
U40811,N27738,N50773,7,hybrid_mmr,0.7
U40811,N27738,N59434,8,hybrid_mmr,0.7
U40811,N27738,N3380,9,hybrid_mmr,0.7
U40811,N27738,N25195,10,hybrid_mmr,0.7
U64263,N52850,N21168,1,hybrid_mmr,0.7
U64263,N52850,N2645,2,hybrid_mmr,0.7
U64263,N52850,N34568,3,hybrid_mmr,0.7
U64263,N52850,N48617,4,hybrid_mmr,0.7
U64263,N52850,N47655,5,hybrid_mmr,0.7
U64263,N52850,N16950,6,hybrid_mmr,0.7
U64263,N52850,N32977,7,hybrid_mmr,0.7
U64263,N52850,N63796,8,hybrid_mmr,0.7
U64263,N52850,N38468,9,hybrid_mmr,0.7
U64263,N52850,N49708,10,hybrid_mmr,0.7
U13685,N33297,N59931,1,hybrid_mmr,0.7
U13685,N33297,N52469,2,hybrid_mmr,0.7
U13685,N33297,N42703,3,hybrid_mmr,0.7
U13685,N33297,N11362,4,hybrid_mmr,0.7
U13685,N33297,N8306,5,hybrid_mmr,0.7
U13685,N33297,N57218,6,hybrid_mmr,0.7
U13685,N33297,N62397,7,hybrid_mmr,0.7
U13685,N33297,N47195,8,hybrid_mmr,0.7
U13685,N33297,N38019,9,hybrid_mmr,0.7
U13685,N33297,N22448,10,hybrid_mmr,0.7
U84327,N41541,N6831,1,hybrid_mmr,0.7
U84327,N41541,N7434,2,hybrid_mmr,0.7
U84327,N41541,N26305,3,hybrid_mmr,0.7
U84327,N41541,N9839,4,hybrid_mmr,0.7
U84327,N41541,N28668,5,hybrid_mmr,0.7
U84327,N41541,N13364,6,hybrid_mmr,0.7
U84327,N41541,N43374,7,hybrid_mmr,0.7
U84327,N41541,N58443,8,hybrid_mmr,0.7
U84327,N41541,N60120,9,hybrid_mmr,0.7
U84327,N41541,N51058,10,hybrid_mmr,0.7
U43145,N31289,N43208,1,hybrid_mmr,0.7
U43145,N31289,N21216,2,hybrid_mmr,0.7
U43145,N31289,N59663,3,hybrid_mmr,0.7
U44297,N17228,N31722,1,hybrid_mmr,0.7
U44297,N17228,N20325,2,hybrid_mmr,0.7
U44297,N17228,N63188,3,hybrid_mmr,0.7
U44297,N17228,N44442,4,hybrid_mmr,0.7
U44297,N17228,N19536,5,hybrid_mmr,0.7
U44297,N17228,N48260,6,hybrid_mmr,0.7
U44297,N17228,N60304,7,hybrid_mmr,0.7
U44297,N17228,N26537,8,hybrid_mmr,0.7
U44297,N17228,N33816,9,hybrid_mmr,0.7
U44297,N17228,N53033,10,hybrid_mmr,0.7
U12851,N52850,N43085,1,hybrid_mmr,0.7
U12851,N52850,N34568,2,hybrid_mmr,0.7
U12851,N52850,N32977,3,hybrid_mmr,0.7
U12851,N52850,N61665,4,hybrid_mmr,0.7
U12851,N52850,N26063,5,hybrid_mmr,0.7
U12851,N52850,N25929,6,hybrid_mmr,0.7
U12851,N52850,N47205,7,hybrid_mmr,0.7
U12851,N52850,N42703,8,hybrid_mmr,0.7
U12851,N52850,N10541,9,hybrid_mmr,0.7
U12851,N52850,N46501,10,hybrid_mmr,0.7
U70651,N45612,N19065,1,hybrid_mmr,0.7
U70651,N45612,N48633,2,hybrid_mmr,0.7
U70651,N45612,N19685,3,hybrid_mmr,0.7
U70651,N45612,N32756,4,hybrid_mmr,0.7
U70651,N45612,N5761,5,hybrid_mmr,0.7
U70651,N45612,N11049,6,hybrid_mmr,0.7
U70651,N45612,N51677,7,hybrid_mmr,0.7
U70651,N45612,N1793,8,hybrid_mmr,0.7
U70651,N45612,N2618,9,hybrid_mmr,0.7
U70651,N45612,N44777,10,hybrid_mmr,0.7
U8598,N13347,N26099,1,hybrid_mmr,0.7
U8598,N13347,N54253,2,hybrid_mmr,0.7
U8598,N13347,N3487,3,hybrid_mmr,0.7
U8598,N13347,N7434,4,hybrid_mmr,0.7
U8598,N13347,N54038,5,hybrid_mmr,0.7
U8598,N13347,N25556,6,hybrid_mmr,0.7
U8598,N13347,N13017,7,hybrid_mmr,0.7
U8598,N13347,N35387,8,hybrid_mmr,0.7
U8598,N13347,N31857,9,hybrid_mmr,0.7
U8598,N13347,N21168,10,hybrid_mmr,0.7
U45087,N19685,N12769,1,hybrid_mmr,0.7
U45087,N19685,N45612,2,hybrid_mmr,0.7
U85623,N436,N18868,1,hybrid_mmr,0.7
U85623,N436,N62247,2,hybrid_mmr,0.7
U85623,N436,N9846,3,hybrid_mmr,0.7
U85623,N436,N10657,4,hybrid_mmr,0.7
U85623,N436,N11289,5,hybrid_mmr,0.7
U85623,N436,N61428,6,hybrid_mmr,0.7
U85623,N436,N21843,7,hybrid_mmr,0.7
U88930,N32288,N31857,1,hybrid_mmr,0.7
U88930,N32288,N54253,2,hybrid_mmr,0.7
U88930,N32288,N3380,3,hybrid_mmr,0.7
U88930,N32288,N30335,4,hybrid_mmr,0.7
U88930,N32288,N14507,5,hybrid_mmr,0.7
U88930,N32288,N18978,6,hybrid_mmr,0.7
U88930,N32288,N63425,7,hybrid_mmr,0.7
U88930,N32288,N35202,8,hybrid_mmr,0.7
U88930,N32288,N26455,9,hybrid_mmr,0.7
U88930,N32288,N36599,10,hybrid_mmr,0.7
U42111,N436,N9846,1,hybrid_mmr,0.7
U42111,N436,N62247,2,hybrid_mmr,0.7
U42111,N436,N18868,3,hybrid_mmr,0.7
U42111,N436,N11289,4,hybrid_mmr,0.7
U42111,N436,N10657,5,hybrid_mmr,0.7
U42111,N436,N21843,6,hybrid_mmr,0.7
U42111,N436,N61428,7,hybrid_mmr,0.7
U42111,N436,N52850,8,hybrid_mmr,0.7
U42111,N52850,N29696,1,hybrid_mmr,0.7
U42111,N52850,N48617,2,hybrid_mmr,0.7
U42111,N52850,N40871,3,hybrid_mmr,0.7
U42111,N52850,N12845,4,hybrid_mmr,0.7
U42111,N52850,N32288,5,hybrid_mmr,0.7
U42111,N52850,N41713,6,hybrid_mmr,0.7
U42111,N52850,N35964,7,hybrid_mmr,0.7
U42111,N52850,N38468,8,hybrid_mmr,0.7
U42111,N52850,N27659,9,hybrid_mmr,0.7
U42111,N52850,N44380,10,hybrid_mmr,0.7
U52227,N19685,N33486,1,hybrid_mmr,0.7
U91268,N436,N10657,1,hybrid_mmr,0.7
U91268,N436,N18868,2,hybrid_mmr,0.7
U91268,N436,N9846,3,hybrid_mmr,0.7
U91268,N436,N11289,4,hybrid_mmr,0.7
U91268,N436,N61428,5,hybrid_mmr,0.7
U91268,N436,N62247,6,hybrid_mmr,0.7
U91268,N436,N21843,7,hybrid_mmr,0.7
U91268,N26305,N1477,1,hybrid_mmr,0.7
U91268,N26305,N27659,2,hybrid_mmr,0.7
U91268,N26305,N61051,3,hybrid_mmr,0.7
U91268,N26305,N27318,4,hybrid_mmr,0.7
U91268,N26305,N4745,5,hybrid_mmr,0.7
U91268,N26305,N21444,6,hybrid_mmr,0.7
U91268,N26305,N34553,7,hybrid_mmr,0.7
U91268,N26305,N51058,8,hybrid_mmr,0.7
U91268,N26305,N28030,9,hybrid_mmr,0.7
U91268,N26305,N41541,10,hybrid_mmr,0.7
U51797,N436,N18868,1,hybrid_mmr,0.7
U51797,N436,N9846,2,hybrid_mmr,0.7
U51797,N436,N10657,3,hybrid_mmr,0.7
U51797,N436,N61428,4,hybrid_mmr,0.7
U51797,N436,N62247,5,hybrid_mmr,0.7
U51797,N436,N11289,6,hybrid_mmr,0.7
U51797,N436,N21843,7,hybrid_mmr,0.7
U20823,N47195,N26063,1,hybrid_mmr,0.7
U20823,N47195,N33297,2,hybrid_mmr,0.7
U20823,N47195,N8584,3,hybrid_mmr,0.7
U20823,N47195,N47413,4,hybrid_mmr,0.7
U20823,N47195,N3431,5,hybrid_mmr,0.7
U20823,N47195,N13415,6,hybrid_mmr,0.7
U20823,N47195,N31518,7,hybrid_mmr,0.7
U20823,N47195,N55806,8,hybrid_mmr,0.7
U20823,N47195,N63713,9,hybrid_mmr,0.7
U20823,N47195,N36599,10,hybrid_mmr,0.7
U83173,N31289,N43208,1,hybrid_mmr,0.7
U83173,N31289,N21216,2,hybrid_mmr,0.7
U83173,N31289,N59663,3,hybrid_mmr,0.7
U73209,N41541,N5239,1,hybrid_mmr,0.7
U73209,N41541,N1477,2,hybrid_mmr,0.7
U73209,N41541,N9839,3,hybrid_mmr,0.7
U73209,N41541,N6831,4,hybrid_mmr,0.7
U73209,N41541,N52506,5,hybrid_mmr,0.7
U73209,N41541,N7434,6,hybrid_mmr,0.7
U73209,N41541,N41758,7,hybrid_mmr,0.7
U73209,N41541,N17546,8,hybrid_mmr,0.7
U73209,N41541,N6938,9,hybrid_mmr,0.7
U73209,N41541,N58443,10,hybrid_mmr,0.7
U15828,N19536,N28224,1,hybrid_mmr,0.7
U15828,N19536,N31289,2,hybrid_mmr,0.7
U15828,N19536,N63719,3,hybrid_mmr,0.7
U15828,N19536,N11516,4,hybrid_mmr,0.7
U15828,N19536,N58151,5,hybrid_mmr,0.7
U15828,N19536,N55411,6,hybrid_mmr,0.7
U15828,N19536,N43827,7,hybrid_mmr,0.7
U15828,N19536,N35615,8,hybrid_mmr,0.7
U15828,N19536,N22046,9,hybrid_mmr,0.7
U15828,N19536,N26537,10,hybrid_mmr,0.7
U14821,N56458,N7434,1,hybrid_mmr,0.7
U14821,N56458,N22834,2,hybrid_mmr,0.7
U14821,N56458,N63260,3,hybrid_mmr,0.7
U14821,N56458,N26063,4,hybrid_mmr,0.7
U14821,N56458,N25556,5,hybrid_mmr,0.7
U14821,N56458,N19743,6,hybrid_mmr,0.7
U14821,N56458,N22387,7,hybrid_mmr,0.7
U14821,N56458,N43374,8,hybrid_mmr,0.7
U14821,N56458,N11461,9,hybrid_mmr,0.7
U14821,N56458,N13347,10,hybrid_mmr,0.7
U12945,N436,N11289,1,hybrid_mmr,0.7
U12945,N436,N62247,2,hybrid_mmr,0.7
U12945,N436,N9846,3,hybrid_mmr,0.7
U12945,N436,N10657,4,hybrid_mmr,0.7
U12945,N436,N18868,5,hybrid_mmr,0.7
U12945,N436,N61428,6,hybrid_mmr,0.7
U12945,N436,N21843,7,hybrid_mmr,0.7
U3314,N19685,N9846,1,hybrid_mmr,0.7
U3314,N19685,N45612,2,hybrid_mmr,0.7
U3314,N19685,N26063,3,hybrid_mmr,0.7
U3314,N19685,N33297,4,hybrid_mmr,0.7
U3314,N19685,N47195,5,hybrid_mmr,0.7
U87856,N41541,N7434,1,hybrid_mmr,0.7
U87856,N41541,N26305,2,hybrid_mmr,0.7
U87856,N41541,N6831,3,hybrid_mmr,0.7
U87856,N41541,N9839,4,hybrid_mmr,0.7
U87856,N41541,N60120,5,hybrid_mmr,0.7
U87856,N41541,N1477,6,hybrid_mmr,0.7
U87856,N41541,N51058,7,hybrid_mmr,0.7
U87856,N41541,N11681,8,hybrid_mmr,0.7
U87856,N41541,N52506,9,hybrid_mmr,0.7
U87856,N41541,N21444,10,hybrid_mmr,0.7
U55851,N8306,N25019,1,hybrid_mmr,0.7
U55851,N8306,N13956,2,hybrid_mmr,0.7
U55851,N8306,N59395,3,hybrid_mmr,0.7
U55851,N8306,N26063,4,hybrid_mmr,0.7
U55851,N8306,N11681,5,hybrid_mmr,0.7
U55851,N8306,N10099,6,hybrid_mmr,0.7
U55851,N8306,N25762,7,hybrid_mmr,0.7
U55851,N8306,N35643,8,hybrid_mmr,0.7
U55851,N8306,N2401,9,hybrid_mmr,0.7
U55851,N8306,N45612,10,hybrid_mmr,0.7
U73805,N26063,N7434,1,hybrid_mmr,0.7
U73805,N26063,N25556,2,hybrid_mmr,0.7
U73805,N26063,N11289,3,hybrid_mmr,0.7
U73805,N26063,N1641,4,hybrid_mmr,0.7
U73805,N26063,N1166,5,hybrid_mmr,0.7
U73805,N26063,N1484,6,hybrid_mmr,0.7
U73805,N26063,N13347,7,hybrid_mmr,0.7
U73805,N26063,N56458,8,hybrid_mmr,0.7
U73805,N26063,N3380,9,hybrid_mmr,0.7
U73805,N26063,N19743,10,hybrid_mmr,0.7
U43356,N14507,N27318,1,hybrid_mmr,0.7
U43356,N14507,N26305,2,hybrid_mmr,0.7
U43356,N14507,N21444,3,hybrid_mmr,0.7
U43356,N14507,N1477,4,hybrid_mmr,0.7
U43356,N14507,N51058,5,hybrid_mmr,0.7
U43356,N14507,N58443,6,hybrid_mmr,0.7
U43356,N14507,N60120,7,hybrid_mmr,0.7
U43356,N14507,N34553,8,hybrid_mmr,0.7
U43356,N14507,N41541,9,hybrid_mmr,0.7
U43356,N14507,N5812,10,hybrid_mmr,0.7
U39690,N11681,N26063,1,hybrid_mmr,0.7
U39690,N11681,N19685,2,hybrid_mmr,0.7
U39690,N11681,N12769,3,hybrid_mmr,0.7
U39690,N11681,N2790,4,hybrid_mmr,0.7
U39690,N11681,N11185,5,hybrid_mmr,0.7
U39690,N11681,N27738,6,hybrid_mmr,0.7
U74210,N33486,N26063,1,hybrid_mmr,0.7
U74210,N33486,N1477,2,hybrid_mmr,0.7
U89949,N11681,N2790,1,hybrid_mmr,0.7
U89949,N11681,N11185,2,hybrid_mmr,0.7
U61064,N56458,N54253,1,hybrid_mmr,0.7
U61064,N56458,N30335,2,hybrid_mmr,0.7
U61064,N56458,N22834,3,hybrid_mmr,0.7
U61064,N56458,N36918,4,hybrid_mmr,0.7
U61064,N56458,N25556,5,hybrid_mmr,0.7
U61064,N56458,N3380,6,hybrid_mmr,0.7
U61064,N56458,N1641,7,hybrid_mmr,0.7
U61064,N56458,N4187,8,hybrid_mmr,0.7
U61064,N56458,N31857,9,hybrid_mmr,0.7
U61064,N56458,N31054,10,hybrid_mmr,0.7
U31510,N31289,N43208,1,hybrid_mmr,0.7
U31510,N31289,N21216,2,hybrid_mmr,0.7
U31510,N31289,N59663,3,hybrid_mmr,0.7
U17060,N41541,N6831,1,hybrid_mmr,0.7
U17060,N41541,N28668,2,hybrid_mmr,0.7
U17060,N41541,N21444,3,hybrid_mmr,0.7
U17060,N41541,N51058,4,hybrid_mmr,0.7
U17060,N41541,N9839,5,hybrid_mmr,0.7
U17060,N41541,N17546,6,hybrid_mmr,0.7
U17060,N41541,N52506,7,hybrid_mmr,0.7
U17060,N41541,N34553,8,hybrid_mmr,0.7
U17060,N41541,N58443,9,hybrid_mmr,0.7
U17060,N41541,N26305,10,hybrid_mmr,0.7
U75736,N13347,N9643,1,hybrid_mmr,0.7
U75736,N13347,N54253,2,hybrid_mmr,0.7
U75736,N13347,N3487,3,hybrid_mmr,0.7
U75736,N13347,N3283,4,hybrid_mmr,0.7
U75736,N13347,N7434,5,hybrid_mmr,0.7
U75736,N13347,N1641,6,hybrid_mmr,0.7
U75736,N13347,N25556,7,hybrid_mmr,0.7
U75736,N13347,N11289,8,hybrid_mmr,0.7
U75736,N13347,N13017,9,hybrid_mmr,0.7
U75736,N13347,N21168,10,hybrid_mmr,0.7
U74654,N436,N61428,1,hybrid_mmr,0.7
U74654,N436,N9846,2,hybrid_mmr,0.7
U74654,N436,N10657,3,hybrid_mmr,0.7
U74654,N436,N18868,4,hybrid_mmr,0.7
U74654,N436,N11289,5,hybrid_mmr,0.7
U74654,N436,N62247,6,hybrid_mmr,0.7
U74654,N436,N21843,7,hybrid_mmr,0.7
U37986,N41541,N7434,1,hybrid_mmr,0.7
U37986,N41541,N45363,2,hybrid_mmr,0.7
U37986,N41541,N5812,3,hybrid_mmr,0.7
U37986,N41541,N41758,4,hybrid_mmr,0.7
U37986,N41541,N61051,5,hybrid_mmr,0.7
U37986,N41541,N16361,6,hybrid_mmr,0.7
U37986,N41541,N52506,7,hybrid_mmr,0.7
U37986,N41541,N59024,8,hybrid_mmr,0.7
U37986,N41541,N17546,9,hybrid_mmr,0.7
U37986,N41541,N58443,10,hybrid_mmr,0.7
U47403,N31289,N43208,1,hybrid_mmr,0.7
U47403,N31289,N21216,2,hybrid_mmr,0.7
U47403,N31289,N59663,3,hybrid_mmr,0.7
U47403,N31289,N53687,4,hybrid_mmr,0.7
U68887,N52850,N47205,1,hybrid_mmr,0.7
U68887,N52850,N46501,2,hybrid_mmr,0.7
U68887,N52850,N11362,3,hybrid_mmr,0.7
U68887,N52850,N27659,4,hybrid_mmr,0.7
U68887,N52850,N29696,5,hybrid_mmr,0.7
U68887,N52850,N62397,6,hybrid_mmr,0.7
U68887,N52850,N30370,7,hybrid_mmr,0.7
U68887,N52850,N32288,8,hybrid_mmr,0.7
U68887,N52850,N57208,9,hybrid_mmr,0.7
U68887,N52850,N2645,10,hybrid_mmr,0.7
U64729,N436,N61428,1,hybrid_mmr,0.7
U64729,N436,N10657,2,hybrid_mmr,0.7
U64729,N436,N9846,3,hybrid_mmr,0.7
U64729,N436,N18868,4,hybrid_mmr,0.7
U64729,N436,N11289,5,hybrid_mmr,0.7
U64729,N436,N62247,6,hybrid_mmr,0.7
U64729,N436,N21843,7,hybrid_mmr,0.7
U75400,N17228,N63188,1,hybrid_mmr,0.7
U75400,N17228,N31722,2,hybrid_mmr,0.7
U75400,N17228,N19536,3,hybrid_mmr,0.7
U75400,N17228,N31289,4,hybrid_mmr,0.7
U75400,N17228,N53687,5,hybrid_mmr,0.7
U75400,N17228,N26537,6,hybrid_mmr,0.7
U75400,N17228,N33816,7,hybrid_mmr,0.7
U75400,N17228,N56698,8,hybrid_mmr,0.7
U75400,N17228,N22751,9,hybrid_mmr,0.7
U75400,N17228,N60304,10,hybrid_mmr,0.7
U72051,N14507,N28775,1,hybrid_mmr,0.7
U72051,N14507,N10210,2,hybrid_mmr,0.7
U72051,N14507,N21444,3,hybrid_mmr,0.7
U72051,N14507,N32288,4,hybrid_mmr,0.7
U72051,N14507,N11130,5,hybrid_mmr,0.7
U72051,N14507,N27318,6,hybrid_mmr,0.7
U72051,N14507,N2252,7,hybrid_mmr,0.7
U72051,N14507,N5239,8,hybrid_mmr,0.7
U72051,N14507,N58443,9,hybrid_mmr,0.7
U72051,N14507,N1477,10,hybrid_mmr,0.7
U25443,N19685,N26063,1,hybrid_mmr,0.7
U25443,N19685,N59543,2,hybrid_mmr,0.7
U25443,N19685,N47195,3,hybrid_mmr,0.7
U25443,N19685,N27738,4,hybrid_mmr,0.7
U25443,N19685,N33486,5,hybrid_mmr,0.7
U88853,N19685,N27738,1,hybrid_mmr,0.7
U1314,N13347,N55207,1,hybrid_mmr,0.7
U1314,N13347,N26099,2,hybrid_mmr,0.7
U1314,N13347,N36689,3,hybrid_mmr,0.7
U1314,N13347,N16606,4,hybrid_mmr,0.7
U1314,N13347,N7434,5,hybrid_mmr,0.7
U1314,N13347,N19839,6,hybrid_mmr,0.7
U1314,N13347,N48043,7,hybrid_mmr,0.7
U1314,N13347,N59434,8,hybrid_mmr,0.7
U1314,N13347,N42136,9,hybrid_mmr,0.7
U1314,N13347,N3487,10,hybrid_mmr,0.7
U8737,N41541,N1477,1,hybrid_mmr,0.7
U8737,N41541,N7434,2,hybrid_mmr,0.7
U8737,N41541,N6831,3,hybrid_mmr,0.7
U8737,N41541,N9839,4,hybrid_mmr,0.7
U8737,N41541,N60120,5,hybrid_mmr,0.7
U8737,N41541,N58443,6,hybrid_mmr,0.7
U8737,N41541,N43374,7,hybrid_mmr,0.7
U8737,N41541,N26305,8,hybrid_mmr,0.7
U8737,N41541,N52506,9,hybrid_mmr,0.7
U8737,N41541,N41758,10,hybrid_mmr,0.7
U37039,N436,N18868,1,hybrid_mmr,0.7
U37039,N436,N61428,2,hybrid_mmr,0.7
U37039,N436,N9846,3,hybrid_mmr,0.7
U37039,N436,N10657,4,hybrid_mmr,0.7
U37039,N436,N11289,5,hybrid_mmr,0.7
U37039,N436,N62247,6,hybrid_mmr,0.7
U37039,N436,N21843,7,hybrid_mmr,0.7
U38506,N59543,N26063,1,hybrid_mmr,0.7
U38506,N59543,N19685,2,hybrid_mmr,0.7
U38506,N59543,N13347,3,hybrid_mmr,0.7
U38506,N59543,N33297,4,hybrid_mmr,0.7
U38506,N59543,N27738,5,hybrid_mmr,0.7
U38506,N59543,N4905,6,hybrid_mmr,0.7
U38506,N59543,N47195,7,hybrid_mmr,0.7
U38506,N59543,N33486,8,hybrid_mmr,0.7
U38506,N33297,N26063,1,hybrid_mmr,0.7
U38506,N33297,N52469,2,hybrid_mmr,0.7
U38506,N33297,N19685,3,hybrid_mmr,0.7
U38506,N33297,N13347,4,hybrid_mmr,0.7
U38506,N33297,N11362,5,hybrid_mmr,0.7
U38506,N33297,N59543,6,hybrid_mmr,0.7
U38506,N33297,N27738,7,hybrid_mmr,0.7
U38506,N33297,N42703,8,hybrid_mmr,0.7
U38506,N33297,N59931,9,hybrid_mmr,0.7
U38506,N33297,N62397,10,hybrid_mmr,0.7
U68887,N436,N18868,1,hybrid_mmr,0.7
U68887,N436,N10657,2,hybrid_mmr,0.7
U68887,N436,N9846,3,hybrid_mmr,0.7
U68887,N436,N61428,4,hybrid_mmr,0.7
U68887,N436,N52850,5,hybrid_mmr,0.7
U68887,N436,N21843,6,hybrid_mmr,0.7
U68887,N436,N62247,7,hybrid_mmr,0.7
U68887,N436,N11289,8,hybrid_mmr,0.7
U84621,N26063,N26305,1,hybrid_mmr,0.7
U84621,N26063,N7434,2,hybrid_mmr,0.7
U84621,N26063,N48049,3,hybrid_mmr,0.7
U84621,N26063,N56458,4,hybrid_mmr,0.7
U84621,N26063,N1166,5,hybrid_mmr,0.7
U84621,N26063,N25556,6,hybrid_mmr,0.7
U84621,N26063,N52850,7,hybrid_mmr,0.7
U84621,N26063,N19743,8,hybrid_mmr,0.7
U84621,N26063,N27738,9,hybrid_mmr,0.7
